Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log10padj
SNAPIN,116.46933107951612,0.3309082458248754,0.0791143657374837,4.182656875780194,2.881220739551292e-05,0.0020731692866862,2.683365233713226
TCERG1L,2.751947915636328,-2.820992483451804,0.6748320604095299,-4.180288176794462,2.9113990230217845e-05,0.0020785514856023,2.6822392135748716
IGFL2,2.852211654377156,3.638505254684532,0.8705010841198157,4.179782565536389,2.917879533378739e-05,0.0020785514856023,2.6822392135748716
IL34,1.5590578350810496,-2.1207225822952878,0.5078207450332236,-4.176124356945168,2.9651775942051343e-05,0.0021017355813254,2.6774219233195278
PCNX4,185.5550835873199,0.4258650280559679,0.102240826932698,4.165312828859471,3.1092592437398496e-05,0.0021715054028753,2.6632390857417656
GOLPH3L,34.900693826143446,0.616462496932959,0.1479721359035014,4.166071491560945,3.098935557203905e-05,0.0021715054028753,2.6632390857417656
TMC7,8.853979271241595,-1.967685374610172,0.4723986207993138,-4.165307196030303,3.1093360159090975e-05,0.0021715054028753,2.6632390857417656
COG4,284.1343831509366,0.2553269664003584,0.061344909109839,4.162154123387667,3.152594431556414e-05,0.0021909762373845,2.6593623326304177
NUDT9,70.86691431096115,0.3231335309414887,0.0777894316341066,4.153951560687473,3.2678238044768285e-05,0.0022600332884651,2.6458851639985133
CSGALNACT2,160.33708207786137,-0.2961945004085047,0.0714298687029358,-4.146647694962528,3.373785793465467e-05,0.0023108810672837,2.636222405516802
TM9SF1,86.16461855893654,0.3508441735688394,0.084607064065571,4.146747998452385,3.372308771592136e-05,0.0023108810672837,2.636222405516802
CHRM4,49.98442153955643,-0.4173797363627412,0.1007482258038736,-4.142799866026958,3.430913290566596e-05,0.002338766586158,2.631013119534113
KRCC1,13.631793882448305,0.5507847810359333,0.133103088130646,4.1380315721549294,3.5029817724451946e-05,0.0023652597778211,2.626121153497649
TRAFD1,258.67842189951136,0.345214561278044,0.0834146781105867,4.138534956885847,3.4953062254150005e-05,0.0023652597778211,2.626121153497649
MOAP1,405.8976314505688,-0.2855240152511693,0.0690286493766966,-4.136311775318602,3.529325956585647e-05,0.0023718069294092,2.6249206664481126
FZD6,4.382244702676469,1.3285936399039504,0.3214628057748128,4.132962246446144,3.581175686794808e-05,0.0023953525826181,2.620630551804595
STKLD1,8.291566994691372,-4.838740287826084,1.1732337267330728,-4.124276499704621,3.719019183833001e-05,0.0024759283323396,2.6062619304596355
SLC16A13,56.10373757230086,0.4469747127090982,0.108409909763304,4.123006039623105,3.739598893690012e-05,0.0024780495552744,2.6058900129853675
DTX3L,282.66372766310843,0.3457468254844887,0.0838844673796331,4.121702578377874,3.760825511320165e-05,0.0024805778268415,2.605447142650139
C5orf24,171.32484559300744,-0.4444786623931506,0.1078668051558413,-4.120625077853997,3.77845870738676e-05,0.0024807235577944,2.6054216291230228
IGFBP2,6.242502240672756,-2.0152187157046204,0.4901336494335188,-4.111569809650383,3.9297801308261145e-05,0.0025682375010953,2.5903648168003284
OSGIN2,88.62387584357928,-0.4692251782302397,0.1141877246916585,-4.1092436117567805,3.969571544887867e-05,0.0025823966118729,2.587977056755835
NADK2,39.67023339305393,-0.5306010625451857,0.1292330806735323,-4.1057681189662745,4.0297356649623785e-05,0.002609620182669,2.5834226974795036
GORAB,108.34469242478244,-0.4662162408510011,0.1135857913634173,-4.104529582924187,4.051384283688801e-05,0.0026117679588106,2.58306541035432
ERAL1,161.49016311649277,0.2542692010854635,0.0619933927718976,4.101553241666214,4.103860514574432e-05,0.0026218699888404,2.5813888475540585
TTLL12,256.28276519175745,0.3506717666590029,0.0854865043368364,4.10207165890508,4.0946740907734975e-05,0.0026218699888404,2.5813888475540585
RGS19,192.98946255767368,0.5974314278098992,0.1457098361497557,4.100144805570153,4.128917032730116e-05,0.0026261018288083,2.5806884378687287
SGO1,9.362657868898252,1.598471328787787,0.3904228794688165,4.094205060324747,4.236192753322663e-05,0.0026823572514039,2.5714833808539654
LINC02476,6.579254632251933,-4.411615111807884,1.080784334800983,-4.081864410646037,4.4675859644347095e-05,0.0028163582847478,2.5503120969762834
EVI5,44.70624025547523,1.464902418034917,0.3590299660823238,4.080167552641058,4.50032501518158e-05,0.0028244991405855,2.5490585530710534
DHCR7,76.07772987848608,-0.4827247721611429,0.11879159955715,-4.063627175328221,4.831597793347335e-05,0.0030191128842903,2.520120648451616
NNT,394.87918577584026,0.164037993312711,0.0403943882095823,4.060910452749422,4.888171885259024e-05,0.0030411259759513,2.5169655892188025
GCA,36.91293045385761,0.8976629822430942,0.221335257356006,4.055670989639263,4.999058595463834e-05,0.0030965907743292,2.509116184437733
APEX2,16.52455077783135,0.7711593684658896,0.1907549891518537,4.042669457269057,5.2846094170825314e-05,0.0032593000158084,2.4868756612552896
CSNK1E,428.185452869468,-0.2430923759236462,0.0602067318937048,-4.037627824623111,5.3994425190812e-05,0.0033157697228168,2.4794156384301558
FGF13,35.85960048496763,-0.8941645851162484,0.2215324780761161,-4.036268599898131,5.430803809326824e-05,0.0033207151017802,2.4787683827672455
CSNK1D,1126.3608322773373,-0.2750153702343638,0.0682273388395682,-4.030867609845414,5.557134010492678e-05,0.0033834396686961,2.470641563169273
SAR1A,517.0265164967445,-0.2753447190090145,0.0685773203343883,-4.015098835393571,5.942088879481543e-05,0.0036024229900414,2.4434052944438966
YIF1A,98.24452438926711,0.4540654023838659,0.1131502195463307,4.012943184771668,5.9966350383193245e-05,0.0036200872623277,2.441280960657267
ARRDC2,1121.8586335716102,-0.4651954348441031,0.1159970609413266,-4.010407083326079,6.061415076599936e-05,0.0036437544555408,2.438450896846317
ACYP2,40.9346339409252,0.5432721825882442,0.1355723178045872,4.007250088999084,6.142980665372366e-05,0.0036451560175907,2.438283878558999
MAFK,199.5158862838664,-0.4284556973769547,0.1068683833506911,-4.009190407334665,6.092727489474756e-05,0.0036451560175907,2.438283878558999
MYC,1166.216377394877,1.0332080377428854,0.2577866403758048,4.007996831164955,6.123594178886581e-05,0.0036451560175907,2.438283878558999
PGM2L1,33.23838815781423,0.5548134035990967,0.1384830616615435,4.006362922240094,6.166088300971303e-05,0.0036451560175907,2.438283878558999
DDX39B,265.3173131719092,0.3860006593756401,0.0965210257747493,3.999135486566916,6.357428024476791e-05,0.003727336504721,2.428601397279325
ECHS1,181.12253241457907,0.2661755773635305,0.066544331314433,3.9999737333869416,6.334951456909993e-05,0.003727336504721,2.428601397279325
RSRC2,145.5353415422549,-0.250916587390568,0.0627996653600405,-3.995508351071984,6.455558137177668e-05,0.0037693580647692,2.423732605408665
RBM14,216.32654836454824,0.4252596818519821,0.1065442973371011,3.9913884879871206,6.568757379763657e-05,0.003819799444469,2.417959438775975
HS1BP3,48.60129542701786,0.3565896967135792,0.0893718847966641,3.989953859928992,6.608614967941527e-05,0.0038273551808236,2.4171012331206385
VASP,13.947460127092109,0.9620786828083384,0.2414000412421565,3.985412255349388,6.736306725580563e-05,0.003878887933404,2.4112927676047162
AAK1,68.02660100164643,-0.5737535833930649,0.1439834431992877,-3.984858054817675,6.752047501117459e-05,0.003878887933404,2.4112927676047162
PELI2,77.83443119980326,-0.5698241926976221,0.1432730947924705,-3.9771891123243055,6.973470488537404e-05,0.0039900013674776,2.399026955469173
TEX261,274.4024186461202,0.3711838189624352,0.0934385496222274,3.972491230473219,7.1124855474329e-05,0.0040390737044,2.393718221818336
CAMSAP3,7.089232267352799,1.4166502604430802,0.3566254462124578,3.972375710955628,7.115936687052743e-05,0.0040390737044,2.393718221818336
ST3GAL5,47.85995736542658,-0.4451948451217717,0.1121001708993652,-3.9714020197295934,7.145088674040292e-05,0.0040395269182163,2.3936694935127933
OSGEP,84.94033851179198,0.4702121445389329,0.1186738470787806,3.9622221417224863,7.42554015194232e-05,0.0041814889543368,2.378669046093567
IFIT1,9.26037034478998,0.861241890596533,0.2176141513816236,3.957655718291031,7.568894422459852e-05,0.0042454345998734,2.3720778449569515
PIM2,2884.027048978232,0.7024913926153779,0.1777157928460188,3.9528923196153367,7.721218919702378e-05,0.0043138904293725,2.365130889952812
KDM2A,990.5322712429182,-0.4433499590446014,0.1121956650872521,-3.951578331478472,7.763745105457565e-05,0.004320706113963,2.3644452725512455
JAK3,940.0244853344466,0.3045030429160001,0.0770942724022036,3.949749228157921,7.823311398200062e-05,0.0043227482819907,2.364240053137473
CLDN15,91.84038240587002,0.3148173845658603,0.0797273128155485,3.9486767263083298,7.85843900495258e-05,0.0043227482819907,2.364240053137473
OR52I1,9.042325217657345,-5.786307257021101,1.4653682285951035,-3.948705277013289,7.857501956091258e-05,0.0043227482819907,2.364240053137473
MTX3,110.9572158804532,-0.3387064225526086,0.0858327386276886,-3.946121584466675,7.942729218756365e-05,0.004348602972878,2.3616502415780034
RSAD2,46.14039099906293,0.7575324669748993,0.1920036771930372,3.945406036225489,7.966486810705167e-05,0.004348602972878,2.3616502415780034
INIP,102.93494521440324,0.3825569865944964,0.0969936926292604,3.9441429254245057,8.008588581269368e-05,0.0043548992945551,2.3610218834404058
PHB1,249.1989084412368,0.2819135679821229,0.0717214620004197,3.930672355514352,8.470864342246517e-05,0.0045887606191629,2.338304597456409
ENPP5,90.7961696538262,-2.567461491627878,0.6538068841914662,-3.9269416607672207,8.603283814719132e-05,0.0046428403222842,2.3332162524405122
KDM5C-IT1,4.140739469809584,-3.358979677106391,0.8560087375603237,-3.9240016248895833,8.709014724259929e-05,0.0046703050004064,2.330654756335784
PRXL2C,41.57290279491371,0.6769444897386635,0.1725268424860506,3.923705320193271,8.719738401825801e-05,0.0046703050004064,2.330654756335784
SCARF2,12.396753076399465,-0.7916802285638596,0.2020101048989417,-3.919013006601368,8.891231705761002e-05,0.0047443212776021,2.3238259089428444
MVK,28.275830584729896,0.5582132764868543,0.1424778187356797,3.917896002622232,8.932522603776084e-05,0.0047485690125372,2.323437245867713
SNHG16,47.76286679502605,-0.5195854755604282,0.1327496873860429,-3.914024098975442,9.077057039878892e-05,0.0047544423399689,2.3229004151886445
FKBP1A,517.8547299170265,0.3506688856859009,0.0895595861575363,3.915481309494556,9.022403443661875e-05,0.0047544423399689,2.3229004151886445
NFKBIE,83.7470299764702,-0.5390333023857949,0.1377069267849543,-3.9143514053404114,9.06475404589711e-05,0.0047544423399689,2.3229004151886445
MAP3K7,15.482222185317582,0.8516437689492392,0.2174609269815431,3.916307084543616,8.991570369254275e-05,0.0047544423399689,2.3229004151886445
SLC1A5,104.72119886309764,0.8781602720496794,0.2244562545551341,3.912389404296921,9.138739413504156e-05,0.004769216865355,2.3215529289216352
RPS6KA1,719.3122754271318,0.3754858549567056,0.0960121599245323,3.9108156222279096,9.19849723947836e-05,0.0047828828529506,2.320310256163406
CZIB,257.72764436577324,0.3076525413190854,0.0789276470041627,3.8979059049214966,9.702810106926788e-05,0.0050267612943049,2.298711737614096
HVCN1,17.870677058135296,0.5582073124339171,0.1434288951756758,3.8918748676841495,9.947254789466624e-05,0.0051347296733888,2.2894824156394193
STRN3,134.57131593134704,-0.5722544155437462,0.1471162588239503,-3.889810821172022,0.0001003223989264,0.0051599033122925,2.287358436227682
TXNDC17,39.49027816213335,0.7254044604965274,0.1866213745873009,3.887038460094427,0.0001014746813447,0.0051817555022156,2.2855230827712045
ATG2A,824.3556233474092,-0.5784930104230438,0.1488197815058569,-3.8872050783133054,0.000101405078099,0.0051817555022156,2.2855230827712045
MPV17,341.3646001314873,0.4312962490673944,0.1110750938189874,3.8829249135747066,0.000103207445768,0.0052514159994922,2.279723577003771
FAM133B,365.8902654893101,-0.308611057577826,0.0795822345317663,-3.877888820206974,0.0001053668464292,0.0053422116052564,2.2722789135488073
ZBTB5,88.88328941153041,-0.3212011194083882,0.0829806384335158,-3.870795952790057,0.0001084805675754,0.0054419811487566,2.2642429669673536
ABHD8,38.21217985190534,0.4222311431702734,0.1090781295571229,3.870905605776416,0.0001084317767756,0.0054419811487566,2.2642429669673536
DTX2,130.50258113831103,0.4633744547174875,0.119673291874234,3.871995559413981,0.0001079479193675,0.0054419811487566,2.2642429669673536
RICTOR,382.4333293596201,-0.2626108756592724,0.0678615278937016,-3.8698049367622,0.0001089224670572,0.0054449768005782,2.264003966303493
ZNF211,125.33286945498656,-0.3107747232344294,0.0803602373528735,-3.867269852250088,0.0001100606167352,0.0054716827215577,2.2618790933551223
PIERCE1,3.523125389705302,-1.6677943053026727,0.4312993991682599,-3.866906164300097,0.000110224815125,0.0054716827215577,2.2618790933551223
GIMAP5,77.26425699030877,0.8555132604292799,0.2216266426848227,3.8601553047298247,0.0001133149827729,0.0055969172959375,2.2520511104924745
DARS2,38.25041885572626,0.4561927824497829,0.1181943062405708,3.859684928656845,0.0001135333121728,0.0055969172959375,2.2520511104924745
MCM3,441.83381953526697,0.2203308741806071,0.0571171605152856,3.8575249923644663,0.000114540970582,0.0056188971440305,2.25034891775184
TRAF6,21.34644902759088,-0.7382694977220177,0.1914082617543904,-3.8570409184810623,0.0001147679559846,0.0056188971440305,2.25034891775184
DPEP3,10.192440567677547,-1.1380888041815964,0.2952263806978019,-3.854969875969725,0.000115743880245,0.0056472707597633,2.2481613894098977
YTHDF3,180.6466984417259,-0.2596398222302242,0.0673987698627038,-3.852293191094276,0.0001170167946837,0.0056729535713556,2.2461907707780755
EHMT2,296.33975136584746,0.251225526102719,0.0652163041867388,3.852188946239055,0.0001170666350795,0.0056729535713556,2.2461907707780755
NEAT1,2524.2502972518764,0.420186394544247,0.1091250706389344,3.850502841226384,0.0001178755626554,0.0056927903089911,2.2446748129081544
GPR132,136.51194519375858,-0.8411014089865463,0.218686923540259,-3.846144046338941,0.0001199912374461,0.0057559432993109,2.239883492865676
FAM118A,86.59839230355136,1.3292186424295631,0.3455609617517516,3.846553255585808,0.0001197911025376,0.0057559432993109,2.239883492865676
MAPKAPK3,396.6238432248258,0.3892127548964652,0.1014033485993437,3.838263334224684,0.0001239075604741,0.0059238624633408,2.2273950332206383
EIF1B,394.6267463322512,-0.296446181893968,0.0773213265004379,-3.833951062547911,0.0001261012397553,0.0059974913883741,2.2220303669506767
ROR2,8.142669763849913,-2.678637227202934,0.6987292082743389,-3.833584163195927,0.0001262895638739,0.0059974913883741,2.2220303669506767
CXCR4,4110.639962283675,-0.4613255972103574,0.1204131450997107,-3.831189666446688,0.0001275251501155,0.0060360492149358,2.21924722786134
LRCH1,8.430194344902622,-0.8752361656361314,0.2287401115731425,-3.8263344352538864,0.000130065557973,0.0061359072994746,2.2121212102766057
OVCH1-AS1,5.18652709398474,-2.6646666918450395,0.6972535768634802,-3.821660842288905,0.0001325559135475,0.0062176197624944,2.2063758406877763
MAIP1,46.36892285372125,-0.4668292166916768,0.1221603010694068,-3.8214478239247462,0.0001326704855617,0.0062176197624944,2.2063758406877763
TOE1,225.40418354504888,-0.2825637492844716,0.0741005225389211,-3.813249078453604,0.0001371517645371,0.0064065612765928,2.193375015617728
ARL5B,73.45526927730657,-0.4429078891828074,0.1162077643892366,-3.811345063822863,0.0001382126735626,0.0064301883574166,2.191776305242413
SH2D3C,54.99129859784043,0.4636539141122808,0.1216708114962549,3.810724268297923,0.0001385602460677,0.0064301883574166,2.191776305242413
MFSD13A,119.3589673410115,-0.8706522355157327,0.2285291067078266,-3.8098089475703296,0.0001390742202896,0.0064330857677486,2.191580658422166
PRKAB1,150.7079344781624,-0.2483543847509529,0.0652232238806075,-3.807760027403288,0.0001402312539718,0.0064656138360427,2.1893902375351555
CARM1,179.94165258151995,0.3196411764006157,0.0840722520980133,3.8019818480415,0.000143543246207,0.0065969697700394,2.180655506026438
MRFAP1,1248.2455857475636,-0.2176740982453764,0.0573480450400896,-3.7956672820008,0.0001472468681242,0.0067454216404052,2.1709908984193373
RGS14,326.6307797413588,0.4403682562424124,0.1162146546857153,3.7892661423236222,0.0001510929731013,0.0068994281659473,2.1611869026924446
MRPS5,217.33943244819207,0.2730906421834826,0.0721990155173827,3.7824704426576687,0.0001552795365896,0.007067947468987,2.1507066869544436
ACTL6A,134.32681469320437,0.4320230206300733,0.114249862899218,3.781387650426932,0.0001559566029587,0.0070761583514441,2.150202456939691
VKORC1L1,129.7690830738103,0.7192468986000345,0.1903197390084751,3.779150299107997,0.0001573644233082,0.0071173680599117,2.147680574954931
VAV1,1003.11890603331,0.2442610238975724,0.064647642026722,3.778343899946223,0.0001578747638964,0.0071178536747871,2.147650944245311
RNF38,4.95964661842964,-2.1556518215921283,0.5707976859782863,-3.776560197327309,0.0001590091425081,0.0071463825025666,2.145913742358566
PPM1B,653.9461132099686,-0.243886515492541,0.0645924929403062,-3.775771833391399,0.0001595129575462,0.0071464814659154,2.1459077282753993
TAF7L,7.86346834430997,-6.0600128562483,1.6070872672565597,-3.7708050954776575,0.0001627217281811,0.007244676441866,2.139981006003715
GAGE1,4.098675698118381,-4.521348312620708,1.1987960992548123,-3.771574094569742,0.0001622209723796,0.007244676441866,2.139981006003715
DCAF12,143.5866373511368,0.4039226265429338,0.1071878815345475,3.7683609449147135,0.0001643229817225,0.0072705264614943,2.1384341405792315
TAF15,825.5509767615719,0.2084967046549991,0.0553191415732461,3.768979393487803,0.0001639164179676,0.0072705264614943,2.1384341405792315
SYTL2,68.76319410920904,-0.9005210868068159,0.2394446192273742,-3.760874183402259,0.0001693205843195,0.0074684531417993,2.1267693394893503
DCP2,134.37047629354203,0.2924729223944268,0.077824959707571,3.758086396618772,0.000171217767344,0.0075288257140452,2.1232727562933285
GBE1,29.49308964854686,0.3144905825559418,0.0837496827610233,3.755125657649705,0.0001732545331953,0.0075769128572595,2.120507707580843
EXOSC5,74.00587260472136,0.4444584215715437,0.118365953079924,3.7549515718547273,0.0001733749976462,0.0075769128572595,2.120507707580843
UBE2Q2P16,63.17061100041854,-0.7281499059093706,0.1942554211930687,-3.7484148521428846,0.0001779557314735,0.0077533189795199,2.1105123483411288
NFE2L2,108.47881636256784,-0.3359812469425888,0.0896726934939711,-3.746750921061354,0.000179139803786,0.0077811121479865,2.1089583252192345
SPTLC2,116.6832781095242,0.3170171880298961,0.08466188578538,3.744508937983529,0.0001807469428953,0.0078033384709989,2.107719555086378
DENND4A,280.64321977282333,-0.3858778041017514,0.1030507344660405,-3.744542007402326,0.0001807231392824,0.0078033384709989,2.107719555086378
LINC00221,3.502727135655456,-3.763437467774088,1.0061018940917243,-3.7406126455726394,0.0001835722496677,0.0079013711208945,2.102297539270357
IREB2,248.27261325843915,-0.3402521463329646,0.0909814305541379,-3.7397977176287576,0.0001841684022128,0.0079031542961623,2.10219953908852
CDC25B,1526.3914734777502,0.2733046798352651,0.0732243823137739,3.732427248947308,0.0001896434790569,0.0080944591100125,2.09181216647641
TRIM23,64.64860357861662,-0.5091622626682849,0.1364216421337167,-3.7322689765691135,0.0001897627109387,0.0080944591100125,2.09181216647641
NRBF2,75.27693569546607,-0.3293591313552716,0.0882653648311403,-3.7314651334117945,0.0001903693612845,0.0080960963887184,2.0917243299460586
CLPTM1L,219.83813776665068,0.2569447989903785,0.0688965947412332,3.7294266858243152,0.0001919159340317,0.0081375783099706,2.089504819078195
YES1,53.40478700295103,-0.6662996169882884,0.1787206120221106,-3.728163245691306,0.000192880426844,0.0081542060571144,2.088618318106203
PIGA,41.440745587479086,-0.5034378847278967,0.1352799284096647,-3.721452920963623,0.0001980797985688,0.0083390695493297,2.078882404054655
RBAK,142.8178019735398,-0.2743899320166929,0.0737406193307103,-3.721014747463876,0.0001984238490364,0.0083390695493297,2.078882404054655
ILK,239.39345766294957,0.3310072872291703,0.0890132680458342,3.718628632517232,0.0002003072831506,0.0083934643030798,2.076058752260636
RCBTB2,28.29413882494812,0.7872042901190537,0.2118769453740301,3.715384364869845,0.0002028950376976,0.008476966575012,2.0717595292782773
LMF2,495.66864336241525,0.3725961605857048,0.1003121762903309,3.7143662351348974,0.000203713590464,0.008486279308017,2.0712826784456326
MAP2K1,429.1580261786492,0.1565203309912513,0.0421621263231288,3.712344339364803,0.000205348353614,0.0085106451357577,2.0700375176733297
ACTB,32048.483425797305,0.2568335178402154,0.0691869720022864,3.712165894927848,0.0002054932214993,0.0085106451357577,2.0700375176733297
GRN,204.4978879297444,0.3597796959445323,0.0971146203908421,3.7046913687824032,0.000211648271471,0.0087401534018802,2.0584809448249297
EIF6,300.6948595248744,0.3338115279044253,0.0901358305235588,3.7034276598491744,0.0002127058557496,0.0087442840322668,2.0582757440543804
M6PR,637.7059257034186,0.3480493472034776,0.0939884910935564,3.703106020257609,0.0002129758236257,0.0087442840322668,2.0582757440543804
ZSCAN23,9.154365858444988,1.8235348613724531,0.4925645303865401,3.702123780495185,0.00021380225867,0.0087529907450342,2.0578435307330927
OR4C46,8.169093027100574,2.839936738122646,0.7679399312031737,3.6981235416071687,0.0002171991779126,0.0088665807671094,2.05224382551917
HLA-A,3338.803747519134,1.151054515901505,0.3116421926326474,3.6935130836353935,0.0002211771248185,0.0089777143938104,2.046834214836026
SLC25A30,247.8944689011321,-0.2796288551412656,0.0757082104529718,-3.693507658789064,0.0002211818454571,0.0089777143938104,2.046834214836026
MAPK11,43.87383235619893,0.5787888334256582,0.1567719617880577,3.691915485551756,0.0002225714313477,0.0090084522227579,2.0453498204369236
HYAL3,11.951364048972374,0.7751600599307572,0.2102205789401434,3.687365260997926,0.0002265880015299,0.0091283218056432,2.0396090579027724
SPPL3,269.4017132952753,0.2792254358455713,0.0757301419954243,3.6871109506495072,0.0002268144815889,0.0091283218056432,2.0396090579027724
CCNJ,34.94108707914458,-0.3819837925861372,0.1036651903544852,-3.6847835930261232,0.0002288970390319,0.0091861862396862,2.036864753992326
LYSMD3,61.880608747196426,-0.2951302961628231,0.0801508682502244,-3.682184642609866,0.000231243826875,0.0092098233769572,2.0357486984837574
CHKB,199.5160478746193,-0.3925532817538555,0.1066351813944771,-3.681273634277202,0.0002320717759758,0.0092098233769572,2.0357486984837574
GSK3A,401.0744877152054,0.3575857783250624,0.0970830335775635,3.68329835963946,0.0002302354165151,0.0092098233769572,2.0357486984837574
SLC16A12,3.037105148372521,-2.4108448006817107,0.6548289198820957,-3.681640696497937,0.0002317378457925,0.0092098233769572,2.0357486984837574
XRCC2,8.730647993030896,-0.969850066767392,0.263557037996636,-3.679848863606408,0.0002333722259023,0.0092101221673995,2.035734609078332
BFAR,172.91502935103708,0.2190799326577683,0.0595261377744741,3.68039891127816,0.0002328693652385,0.0092101221673995,2.035734609078332
REL,126.94926501872324,-0.6215908620271372,0.1690593446612438,-3.676761336515664,0.0002362138483542,0.0092965157389571,2.0316797911101383
UNC45A,310.34807005985226,0.3519568937705864,0.0957757526425431,3.6748016492667968,0.0002380342661451,0.0093423531398629,2.02954372045702
RASIP1,1.3615683880930285,1.8201879125175464,0.4954454453766614,3.673841246302612,0.0002389312145194,0.0093517939924702,2.029105068668163
WDR46,10.324349422938138,0.5772137554165981,0.1571894358684252,3.672089999099892,0.0002405749239096,0.009390331345045,2.027319083049567
LCE3E,34.589599031311195,-8.069311245650136,2.2017537171125583,-3.66494725678604,0.0002473895604238,0.0096299428069914,2.0163762921778328
SOCS2,8.166132246405253,1.2961215319895305,0.354060796477892,3.66073156046369,0.0002514961448077,0.0097631214579743,2.010411307821033
YIPF4,39.98537364131262,-1.0026124980282585,0.2740973810840405,-3.657869674139095,0.0002543202981346,0.009825608476558,2.00764054529565
ZFAND5,226.8359971957222,-0.3475878001792102,0.0950289692677837,-3.6577035703684913,0.0002544851216291,0.009825608476558,2.00764054529565
CALD1,1.6273284268578116,-2.5566934737147737,0.699446084239214,-3.6553117264151735,0.0002568696643643,0.0098908705626986,2.004765481513342
H4C8,446.3681058268736,0.382988818182605,0.1047968624321022,3.654582869126858,0.0002576004515387,0.0098922739435935,2.004703865365364
GON7,27.889774264579085,0.4717182823412465,0.1291643672285248,3.652077523104001,0.0002601273262632,0.0099624570356789,2.0016335385401534
PIK3R1,839.1251205064074,-0.6471845170458379,0.1773094802758491,-3.6500277144740414,0.0002622120157354,0.0099859762982175,2.0006094690805853
ZFAND2A,87.90108999042177,-0.6512746067748849,0.1784246158975425,-3.650138763077786,0.0002620986773297,0.0099859762982175,2.0006094690805853
ZBTB33,270.6176659473546,-0.2671318840444074,0.073208875455159,-3.648900251282068,0.0002633653314729,0.0099859762982175,2.0006094690805853
PPP1R18,1396.9764047677445,0.5539059376682164,0.1518080833351051,3.648724926231432,0.0002635451033992,0.0099859762982175,2.0006094690805853
HCN2,11.080847903224972,0.6675692649954091,0.183096068476471,3.6460054579555097,0.0002663483203529,0.0100628275975813,1.997279967840876
ASF1B,62.15861673660497,0.8706682441240646,0.238840863360009,3.645390624851707,0.0002669859501569,0.0100628275975813,1.997279967840876
MEN1,331.9754893872367,0.2426720102241298,0.0666084917600109,3.643259347448855,0.0002692073453592,0.0101197811328043,1.9948288801684766
MED11,63.48012815067548,0.3499558004586047,0.096209140498406,3.6374485692905942,0.0002753521514609,0.0103235318470091,1.9861716981295803
SHQ1,76.51862121143381,0.2285468582860401,0.0628522970151893,3.636253074900472,0.0002766325642517,0.0103443153356801,1.9852982489108773
LMAN2L,28.016377403077616,0.5176781141659939,0.1424818691574765,3.633291149443273,0.0002798289598058,0.0104091989304271,1.982582691573192
ERP27,81.64525546210389,-0.5510735450006916,0.151657206113503,-3.633678604023985,0.0002794088750633,0.0104091989304271,1.982582691573192
SOS1,142.14840399081098,0.3269635238502105,0.0900870875061331,3.629416078391376,0.000284063060756,0.0104825641217311,1.979532472341631
PPP1R15B,367.1035336981083,-0.3238033666554485,0.0892155781328925,-3.6294487289329904,0.0002840271356787,0.0104825641217311,1.979532472341631
NCKIPSD,49.09479573149973,0.4440789997712299,0.1223565537761147,3.629384663642912,0.0002840976301208,0.0104825641217311,1.979532472341631
SRSF1,497.06436656461534,0.2797720356450388,0.0770977229491215,3.6287976472361754,0.0002847443191626,0.0104825641217311,1.979532472341631
HSPA1A,266.77496412789327,0.7015735734827248,0.1933884418407529,3.6277947472188674,0.0002858523601824,0.0104962334420585,1.9789665189106367
PLCH2,416.4013490156133,-0.5391788738158757,0.1486844150360697,-3.626330800609296,0.000287477036773,0.0105287540948738,1.9776230173932943
DNM2,480.0016007251775,-0.2311817487986947,0.0637770117942019,-3.624844474442936,0.0002891353975,0.0105353248291147,1.9773520695179343
PARK7,986.6921559620262,0.2593697406736704,0.0715493316626914,3.625047706894454,0.0002889081141965,0.0105353248291147,1.9773520695179343
PHF23,145.36767590490135,0.4424468258711699,0.1221773200115503,3.621349902169585,0.0002930698213906,0.01061536434714,1.974065095116742
SLC5A11,1.5227535206518918,-2.55129366977646,0.7044809253867267,-3.621522709611932,0.0002928740903632,0.01061536434714,1.974065095116742
PRMT1,482.8263536988415,0.2644079782895325,0.0730260979521727,3.62073266550134,0.0002937699378266,0.01061536434714,1.974065095116742
ETFA,173.4185267227395,0.4388300627775814,0.1212152236474644,3.6202553571476312,0.0002943124108317,0.01061536434714,1.974065095116742
TOB1-AS1,8.07723084263852,0.7062418069272955,0.1952572642153445,3.616980959788509,0.0002980592195927,0.0107233578321676,1.969669201617222
AMER3,8.69915457910763,-2.3263581957936164,0.6445069295199578,-3.609516188641039,0.0003067686296836,0.0110088984057997,1.9582561360889028
DNAJC21,156.11654307871842,0.3035864126826573,0.084153346181571,3.6075382199019495,0.0003091160148718,0.0110650030745084,1.956048461064166
AATK,3.864189360878816,-2.090729175149776,0.5796482327555981,-3.606893037887183,0.000309885325102,0.0110650030745084,1.956048461064166
MED21,112.51396087608572,-0.4954083851559066,0.1373909384887477,-3.6058301268280544,0.0003111566428842,0.0110826217279313,1.9553574898523567
PYGL,1.5879476574143792,-2.6287922439316294,0.7295288025784453,-3.603411180806612,0.0003140681001614,0.011158424496259,1.95239712088979
TMEM19,90.72214067600146,0.2707159178308631,0.075224506324253,3.59877294061526,0.0003197221816089,0.0113310495556798,1.945729861087247
