gene,log2FoldChange,pvalue,padj
5073,-17.506719683641613,0.0009128696076734502,0.029845653941707954
5097,13.95434621426517,0.00014436575527594934,0.00999259342161426
5128,-7.2283263820813985,0.00023601739361627406,0.012712677884928372
5164,16.80564352036849,0.0001142514582765756,0.008351874768477778
5181,-337.5679162866824,0.0007796041382515319,0.027148354339949856
5189,30.429873960206486,0.0004375094899724207,0.019732732237491047
5331,9.719088825480618,0.0008255271562088203,0.02774285506258212
5466,13.989910957467433,0.00024415307998180313,0.012904200985985272
5603,-3.597371397721476,9.967610762354265e-05,0.007964165077203671
5630,93.60224441799463,0.00203157967731191,0.047712319809946384
5696,13.781553901650259,0.00041169841366724347,0.01891034370016351
5706,17.152644699145725,0.0007685949201866305,0.02701629186590283
5766,19.400094905573955,0.0017628300827815919,0.044487417346094786
5769,19.377873334412648,0.0005808571884647989,0.02338106327976317
5799,10.36924372803267,0.00016491616235380085,0.010869650543568579
5807,-33.616936091935216,0.0009687881719550726,0.030734394251811983
5961,347.78953711211466,9.496939358921037e-05,0.007813580767059538
6069,11.77462723846497,2.793685781126139e-06,0.0009960154972995907
6070,10.936683607448185,0.0001027295780863922,0.008011836990966859
6072,-28.42571539399484,5.3476644735956774e-06,0.001533297782035822
6326,-21.044924903942416,6.997563707494067e-06,0.0017471193599488794
6416,-15.43203971085771,0.001090088826240338,0.03343124229836572
6434,6.39441082130549,4.1887312068407235e-05,0.0054070742320028444
6439,7.14766145409191,0.0008263198449253123,0.02774285506258212
6448,-16.756074499483358,0.0017295066377335225,0.04404359250581933
6488,10.342866559168964,1.1441574028124214e-05,0.002519501904369588
6552,5.994991296667251,0.0015891168692829265,0.04222971258623306
6590,-11.145857300407224,0.00017015739707573,0.010982486481948195
6591,17.414380745496413,3.348023151394404e-07,0.0002088887444540825
6596,-22.436000747843956,0.001565535433632909,0.04189063089297196
6598,-14.746311516167953,5.734251088153201e-06,0.001533297782035822
6599,39.23661800730877,0.0002234938691840501,0.01230366616603664
6613,3.9325246191326775,0.0016122634909054275,0.042653769457275385
6698,17.21540010630425,1.864978681917792e-07,0.0001450564586642685
6736,12.630694174097014,0.0018176073563447373,0.04506101416209619
6924,5.1288669852794,0.0011908038739979348,0.035434872386258635
6952,15.004955350544458,0.0003527598653040952,0.016822376506571726
6968,22.272713877998907,2.1285618214344375e-05,0.00370617264118131
7011,12.81443005325492,2.7457698911122918e-06,0.0009960154972995907
7197,-16.1546445199102,0.0011584528055721796,0.03497312965854399
7215,-46.16743307907844,0.0014111327136281924,0.039035967953213305
7217,9.597026407176095,0.00040532209002588096,0.018732385728541794
7256,-18.57295642251551,6.557237827844842e-05,0.006545871948943243
7274,3.205221579242344,5.689860381043972e-05,0.00609960916877556
7319,197.32906085884545,4.164776691498178e-05,0.0054070742320028444
7332,44.8702724691603,0.00014777716304691387,0.00999259342161426
7353,275.9328063108882,1.8141232999600434e-09,6.791170573400423e-06
7376,7.144567829603657,5.548326856661739e-05,0.00609960916877556
7409,-8.947279181789984,0.0016807039280220704,0.04368006896726764
7456,-30.470402495219417,2.9454999804108467e-05,0.004703585372808475
7498,-11.927430529268216,0.00048071805311230935,0.021171388609716825
7514,-27.900680341529572,0.0009251757338411278,0.02998264878343708
7634,-127.65819950700241,0.0021818074295658924,0.04965104019805421
7658,10.90737864672764,1.6455717498433065e-08,4.1067985636922785e-05
7701,10.095273610562387,2.4599180837458848e-05,0.004185774248410327
7711,79.53524654871563,0.00018433352529359807,0.011500875865609739
7804,-48.77645131253789,1.937444352401075e-07,0.0001450564586642685
7822,-7.628429062446759,0.00011293170608797691,0.008351874768477778
7875,11.437673024016132,0.00024652541525153594,0.012907243244673074
7964,4.100575066499496,4.973630106612247e-05,0.0057288567089547535
7988,-5.576365915511307,0.0006072117795695505,0.02431120103549318
8057,-61.89833876398838,0.00024474376118737925,0.012904200985985272
8112,-22.939831513877927,0.0008131168349255204,0.027547845423202773
8154,8.979629258379443,0.0004193192594333438,0.019094895338590448
8265,7.941498374474023,0.0020781927770767176,0.04787516714453349
8298,-13.35233997206306,0.0002126269074389124,0.011969456060113813
8301,9.386066837714397,4.927276355326333e-05,0.0057288567089547535
8346,6.101017182438294,0.00039897627822685724,0.01855363599431354
8376,-20.5210535544196,0.00017594775567678997,0.011069923081950643
8428,9.045360014326628,0.00025432946622826414,0.013132170438972508
8434,15.145514156082786,0.0004921099041224602,0.021546355860613212
8436,-24.391919651729914,0.0005419088396226021,0.022666321129912976
8636,4.906313461369942,0.0015666323828011418,0.04189063089297196
8642,-103.2675005323794,0.0005743667188286977,0.02338106327976317
8713,-75.31754812136509,0.001764760645357306,0.044487417346094786
8720,-17.664300710325936,0.0007682736393969593,0.02701629186590283
8721,122.85486091628854,0.0007916756973347974,0.02728281612466852
8734,-8.03549860638944,0.00012109376444088158,0.00855310390914038
8775,-16.24340961876397,3.610656384233099e-05,0.005198650836298694
8779,-6.953732108477797,0.00019675401849111147,0.011777586090375535
8792,-25.304364451474495,0.0002883775315503985,0.014490487105488817
8964,6.202437526547819,0.0007744645661222103,0.02709540283437845
9005,28.083481443011216,0.0001881466259098641,0.0115463425261242
9023,-4.36143664305473,0.0007227962285691233,0.026269783316975857
9135,-38.27280257606256,0.0020075894305233532,0.04756589261496312
9237,31.596829778952113,6.05139281597821e-10,4.530677801322886e-06
9504,-10.640740556559306,0.0011850308207343597,0.035434872386258635
9725,-10.418565492598827,1.5865042872973704e-05,0.003125830947104056
9819,11.489531615725623,0.0005249174130319333,0.022204961791619345
9843,16.551694971757733,0.0008437501309588787,0.028201594778969306
9856,-60.40340887120005,0.0005536781937763489,0.023029936871130686
9891,-7.661896140996344,0.0007149798880375982,0.026240462851654402
9896,26.76056703555456,0.00011815389922571691,0.008425963738779126
9942,97.4346731150172,0.0015517231515509626,0.04189063089297196
9944,6.964938490044762,0.0017219368325883256,0.044040059238549104
10040,12.52666755835154,0.000518752590768403,0.02219371798333162
10117,-6.604189693681839,5.6454980576251645e-05,0.00609960916877556
10137,-22.396344180907242,0.0014081330773674625,0.039035967953213305
10157,8.22146448057249,0.00017182986657756386,0.010995642829625818
10192,5.046290815770696,5.468402474844016e-06,0.001533297782035822
10438,-36.74219083821205,0.0003951019049921845,0.018514091716059947
10598,12.734496496252593,0.0018408619980969858,0.04507849105673313
10628,-36.18670524493228,0.0007098099395364876,0.026240462851654402
10673,3.735228305232361,0.0007108242380026567,0.026240462851654402
10715,-30.843324410379022,0.00024377081439441546,0.012904200985985272
10745,-13.981448353751079,0.0014240199553394609,0.0390536168704269
10758,-4.172297511393461,0.0006419995126918405,0.024904924101159635
10807,9.78606615399099,0.00030049037460231764,0.01489914857382485
10852,7.871242444135344,0.0014825862065732235,0.04021783669787581
10892,6.008318699820436,0.0004729034190687342,0.02095047776573816
10937,-4.403338111925216,0.0006851608216298261,0.02577788478162064
10958,-14.768389957089074,0.0002725549146281141,0.013787963823112773
10974,-6.325466914682555,7.418578576349316e-07,0.00039790531417462023
11027,15.083814844131616,0.0003368031040866123,0.016374317144782248
11035,-31.292573161052122,0.002020886050691351,0.047712319809946384
11037,-9.03427551383232,0.0010092826404752076,0.03188396257062397
11265,-31.668307314176428,0.00019549646786294348,0.011777586090375535
11322,-6.856353869526516,9.46963181242779e-05,0.007813580767059538
11336,4.458090353149969,0.0016757098494085546,0.04368006896726764
11524,10.014734342772158,3.7548128543926094e-05,0.0052059784890439754
11555,-48.553984146778035,0.0014758780513695214,0.040181450802194936
11572,-11.563773439443235,0.00021097067455996227,0.011966192730533617
11589,-21.521712443916705,0.00022337495256543488,0.01230366616603664
11630,15.644252546870643,0.0020353053723513597,0.047712319809946384
11811,-17.268873519432642,7.43408286191245e-05,0.007045440302169432
11873,10.424574101375178,0.0013077472688055682,0.03737062519674538
11945,15.828545583096355,5.646477182886039e-06,0.001533297782035822
11957,-4.867359744241025,0.0013266233387582197,0.03762283688364693
12026,-61.29941130076979,7.182023352927183e-05,0.0069833517978397175
12162,-198.67982780902443,0.0002355337095589648,0.012712677884928372
12185,40.547593145085315,5.72477559858873e-08,0.00010715348726658455
12211,22.032223310122603,3.73900262226857e-05,0.0052059784890439754
12243,-6.252484269629787,5.70836179024513e-06,0.001533297782035822
12269,6.802939207599043,0.0001115878339796399,0.008351874768477778
12276,-34.35300060410135,0.00020558049431465252,0.011892053306650066
12286,-5.180730247816303,0.00024903319568432363,0.012947996778392578
12287,24.02059687818196,0.00012878954221981457,0.00901165703364254
12386,22.43990724007784,7.635461663226881e-05,0.007145837684072458
12477,-19.785949271468745,0.0004729037989060704,0.02095047776573816
12513,30.288913658599423,3.4273874795280196e-05,0.005031539227299271
12515,-9.24666181192159,0.0006680588588927128,0.025389627799643356
12618,4.002638867203178,0.0010939834864564714,0.03343124229836572
12674,3.412276592110599,0.0008717734452707096,0.029008745709963566
12676,31.836922706630887,0.0016535180077468712,0.043438208154388855
12851,7.496281934490095,9.15637191899409e-05,0.007790199608807812
12943,16.885889118098163,6.383752117144429e-05,0.006458804337981127
12991,-11.423021994996287,1.0445191349049746e-05,0.002443848363447983
13035,-13.389181394882389,0.0013336665455560156,0.03767985443991657
13123,-20.601230660833135,0.00011420196242724674,0.008351874768477778
13213,-6.954898639809268,0.0010471900869263718,0.03266796742007394
13383,9.67108476204376,0.00011816831742644694,0.008425963738779126
13429,-11.504371328926352,0.00019825409305019616,0.011777586090375535
13469,3.9356688995508753,0.0003956530886295701,0.018514091716059947
13553,-11.712686827865479,9.409318227698437e-06,0.0022725021151863934
13557,6.869638432771747,0.00020970980368487807,0.011966192730533617
13764,-3.364494695683721,0.0007943974776516277,0.02728281612466852
13781,-6.775764929836547,0.0017497135754943006,0.04440713742279942
13908,-43.2131584148062,0.0015629945400581677,0.04189063089297196
13947,-6.931603980456677,0.0005774388850476215,0.02338106327976317
13972,25.13889656123652,0.0006320902314707625,0.024785665072291657
14152,6.786912542884867,0.0009288348569583934,0.02998264878343708
14189,-8.463491955060842,0.0007900988316704149,0.02728281612466852
14210,-8.349221347213195,4.850710802946937e-05,0.0057288567089547535
14293,-50.487791682989766,0.0016918952852287455,0.04368006896726764
14294,-14.447085261517856,2.8093956666769393e-05,0.0046742100792022765
14313,-270.2446976701071,1.8449494895788463e-07,0.0001450564586642685
14373,-4.577574027177644,1.1914016484335445e-05,0.0025472979495976254
14386,-22.36708751249388,0.0001148982370980648,0.008351874768477778
14426,-8.43108025113485,0.00020514147014013816,0.011892053306650066
14448,5.480843496523734,7.0006118336404945e-06,0.0017471193599488794
14456,12.748699691172924,0.0019289037910007205,0.046485530613702496
14561,-3.7457433604503523,0.00016550556457417095,0.010869650543568579
14627,3.2826357334289002,9.682723326247014e-05,0.007879842341696891
14724,-12.938087799666555,0.002042168879454254,0.047712319809946384
14746,-11.985310168009331,0.001996739606132148,0.04749757357609264
14777,13.106714208601106,0.00027128365826477655,0.013787963823112773
15073,5.320840362552692,9.027769564683582e-05,0.007769070198940918
15193,1785.5586395927985,0.0014181625862527071,0.039035967953213305
15308,74.19831566299602,0.00016962990359083797,0.010982486481948195
15347,17.04059988434225,0.0010674334180050342,0.033086795548797183
15517,19.726861025451267,4.0115075536032525e-05,0.0054070742320028444
15549,-25.506734007501457,0.0015905942232292939,0.04222971258623306
15564,-8.569254160354,0.0013723917726259738,0.03853050700659276
15992,4.4057488508965035,0.0012058485228747327,0.03554404681402804
16105,8.314159514526734,0.0013261007419710447,0.03762283688364693
16153,3.948713141265702,0.0017234856894476943,0.044040059238549104
16578,-25.38477470346275,0.0017904320362531936,0.04453476629710186
16598,-6.051755805063193,0.0011981775268675525,0.03545753021208445
16825,-13.01693095101216,0.00196606929904016,0.04702862888790312
16944,-59.32854647352656,0.0001135995849622935,0.008351874768477778
16972,43.234647656798685,0.0006406897520361789,0.024904924101159635
16973,3.622073753501952,0.0016883679530641529,0.04368006896726764
17090,-13.711560751659142,7.32154232995733e-05,0.007027741977485966
17105,16.986162647502063,0.001416846931401899,0.039035967953213305
17184,-4.79346838858962,0.0007538948368785881,0.026750761344597106
17239,9.480093037314091,9.999085311301523e-05,0.007964165077203671
17250,7.430945087260675,0.0005309616063626438,0.0223331997013321
18894,11.494381887303664,0.0010223113224099012,0.0320252923467905
18978,-7.5330218069607575,0.0019120534729904174,0.046485530613702496
19201,-45.80784994874625,2.9736607925486267e-07,0.00020239816685283242
19294,8.243772811339358,2.9526981771336755e-05,0.004703585372808475
21028,3.617307734709588,0.0006277777176161935,0.024785665072291657
21040,-5.646141284347792,0.0018358901592423762,0.04507849105673313
21062,-19.637209416412706,0.0011926790224839289,0.035434872386258635
21363,-11.927323722196311,1.961117958592999e-05,0.0035811927209721426
23764,6.625894705851801,0.0018362081343176273,0.04507849105673313
25620,-20.258782771993236,0.0006323042645662758,0.024785665072291657
26017,22.50230486371292,9.311193960547278e-08,0.00013942581836523494
27099,15.424950236980857,0.00021940378556339655,0.012258777182933955
27682,-29.875655111529007,0.001268205744149854,0.03680254421104635
27777,5.2038315940894275,8.708761520874407e-05,0.007670882059621963
32362,-13.420178393083955,3.852181421851971e-06,0.0013109673775184411
33027,7.752895415210192,6.85493239524596e-05,0.006753010374106118
33125,-8.815117005039637,0.0014003386243807523,0.039035967953213305
35487,-16.16478932373583,0.0017844961891315336,0.04453476629710186
36963,36.571603963228995,1.8499326827827067e-07,0.0001450564586642685
37511,2.88768457181767,0.0007474556996237116,0.026750761344597106
37714,-4.761689960063016,0.0013006957725669912,0.03731152969045618
37939,-37.597400909978674,6.307366355162177e-05,0.006458804337981127
38363,-11.710274430784901,0.00010204811539683245,0.008011836990966859
38629,79.64294984549855,0.0009361320499093191,0.030080775354811465
42438,-20.42830950450795,0.00019824870380200324,0.011777586090375535
