gene,log2FoldChange,pvalue,padj
154,7.300265479708741,0.08166988591621245,0.34584496498076794
159,8.685410946107748,0.009261054213665887,0.11517859285334965
163,-2.209654261719547,0.7631421268291472,0.9096729367110454
165,2.5140716770067426,0.7728036009846148,0.9138253441963738
166,0.8328993785785693,0.3126292610976734,0.6433880234506454
167,-0.03155741043019766,0.9935580346679875,0.9978228042332962
170,-3.1334411428241387,0.5768573907433046,0.8187130438058853
172,-47.76198435701812,0.009337750147115038,0.11558911863879201
173,10.344326667081814,0.045575047566643205,0.2609301151773767
174,-21.100388271846207,0.33717067152314495,0.665860806726941
176,5.857465484361712,0.0037131325554503256,0.06764044633249777
181,0.03104744152449465,0.988908837733992,0.9963612526058939
183,1.3811427772698508,0.9041843046666646,0.9707469353607828
185,-3.000051846038751,0.5608902926569619,0.8084938017677523
186,-2.762936295984602,0.5011266923740227,0.7784172464921515
187,1.0715066074593569,0.7514498570770328,0.9065589880657017
188,6.521187172647634,0.02583119533499688,0.1904766109065057
191,1.3724357935904181,0.5311254815555966,0.7940368371419232
193,-4.639947030308717,0.2954535119819934,0.6268235886112735
196,5.293792066120885,0.6090727505276539,0.8383266446877051
198,-19.66783537904469,0.0029287103679749137,0.058454943972937476
202,2.1934761214163654,0.3062365168366015,0.6367100254250585
208,1.4374989602474308,0.680109032770553,0.8776827199555673
210,-8.786458741524143,0.03505612035098871,0.22699482395399087
211,-0.25361010820495644,0.9455485161062818,0.9828740455923122
214,2.4636436120422536,0.16672953949291044,0.484995981123669
217,1.7167929922354248,0.34154880153575573,0.6702397583359119
220,-4.68432610491627,0.43671766804655376,0.7407578569697663
222,301.23123264962135,0.2783202039570525,0.6076941869426806
223,10.878903034140688,0.3662385281429713,0.6899018213453452
225,1.393680852771482,0.8855633676075644,0.96131838962996
226,0.7007803854357051,0.6208369200659918,0.846822011392618
227,-5.732355809742603,0.1740560087186206,0.49527579255071197
228,3.2200986771507853,0.7153931642909063,0.8932436251091722
229,13.369944700053477,0.8981858559071729,0.967934842751322
231,-1.9006224267783263,0.45143877135384347,0.74977683529897
232,6.5215116663241,0.42325757633963057,0.7288166681814315
237,-1.6979676671714088,0.35196785211498205,0.6789959569144217
238,26.938681603433523,0.0008099280944424183,0.027547845423202773
240,-0.27856120796351813,0.7523502112901992,0.906943628276311
242,-1.13326822378261,0.5830097859920222,0.8218780394882829
243,-5.290454379407518,0.06643401214060994,0.3120398048285738
245,-3.1148045668924267,0.008141645696583405,0.10895116404947221
249,3.1850615044670803,0.3755864000078023,0.6970054417141768
253,31.940749342288324,0.0025313127047574126,0.05430354790979584
254,-6.070966832794158,0.2659412398273491,0.593505705632594
255,-5.0276602015322505,0.7493187734111308,0.9054586564187437
258,-3.1762692347663997,0.743786665892217,0.9032877204459816
260,-1.4056813305518112,0.3436417014364245,0.6719304063984867
262,7.914760184831261,0.9093808882089272,0.9730616579182957
269,-4.264140528967183,0.036268445717310895,0.2321944058018667
270,29.043563953368704,0.2299339599742367,0.5574856082665512
271,7.254148198313199,0.31666549927150633,0.6474082506937607
273,-6.911556217799139,0.01982034762150114,0.16397231231180004
274,5.915288390484581,0.07112873470249348,0.3255139588738195
275,-4.2149789149234245,0.07467135997979113,0.33139565629442574
280,1.5472452912879087,0.6221715173746111,0.8481720771244042
281,-26.297731127482365,0.002155360633228435,0.04919873494201613
282,2.0759286626114166,0.1160416841842163,0.4114640387012095
285,-19.277550952685246,0.006754271352652211,0.09659023091451871
286,-5.228402631124568,0.06548581281832327,0.30869059262311666
287,-2.35586605383247,0.39281284039155384,0.7098748884440509
288,-18.375701342634866,0.38566038567755523,0.7033956900287104
289,-3.258634989770526,0.1003962511744309,0.37962966290048694
290,36.424834762035715,0.010066395114515478,0.11925174085819207
293,1.1433087710240983,0.5552598454445264,0.8045733429152641
297,-3.7838958744356366,0.40026119029738905,0.7138531519191404
298,2.0486028651254746,0.3333073482113218,0.6626320010775799
300,-0.31841614313764344,0.6487235260073906,0.8616272909734493
301,7.4522016074856365,0.258597201467221,0.585718192873356
302,3.589318983672852,0.5553915901232118,0.8046085207531901
303,-1.2979096093599107,0.3567539379118996,0.6821811181168722
306,0.1433637245661624,0.9108663105939239,0.9736672575353488
312,-1.4101747709981258,0.45038713061424207,0.7494903968019586
315,0.8590633823265426,0.6452360739065454,0.8610575679928922
317,13.161861665904663,0.5484017132946482,0.80324259106629
320,5.159867086612211,0.822522591389533,0.9341449248412508
323,1.1090770897977271,0.2106134141252315,0.5372499228941608
324,-15.871984332064315,0.046579320992168036,0.26221005734463315
325,1.2066664778402671,0.8934692304662686,0.9652521588424046
328,5.931534156892405,0.4673391199451392,0.7577066498129311
329,49.941416602074526,0.030048340996805995,0.2077209836914506
330,6.231239809100165,0.2636554334655906,0.5920780534963638
333,-31.918342503914953,0.012100773565400564,0.13054537706650435
335,-1.868786988470851,0.5820721358602272,0.8211746902554214
336,0.37406496686966806,0.8333282435476204,0.9390620950392886
337,0.27205644633638904,0.8268331686135807,0.935969146266991
338,0.3913122415003143,0.9309834883974506,0.9793260038586228
339,1.952547007220965,0.18064057162408811,0.5021369971986228
342,1.4255384865654257,0.9298164815402624,0.9792567164568778
343,31.92171195361504,0.13180006281576453,0.4362453891695973
344,-0.2523967751680741,0.8953785636947926,0.9667539126109614
345,-5.001721519979182,0.2896532728420784,0.6201412793161685
346,4.826613506731453,0.09991016164401584,0.3788988324410165
347,33.38861445534657,0.15540199824214665,0.46999440095924433
349,-0.1945130688227541,0.9605356670290166,0.9868986604976324
350,-0.7007399172246518,0.806098336086268,0.925653104643848
353,-86.45097996921837,0.012232112893721296,0.13120605907634864
355,-0.671751929586847,0.8897773235832815,0.9632392743880898
356,48.143147027805,0.04957183463137503,0.2685264226073303
359,-1.7308945244990461,0.9487209827656988,0.9837859974780078
361,-0.4358784832943208,0.9490284161316391,0.9837859974780078
362,-8.593241861436672,0.04280137183748244,0.2535236320785056
364,6.881619330120532,0.22699845000507912,0.553956126202095
370,-0.5622648206622944,0.8709466354765246,0.9551453727571027
373,2.822774828679331,0.013866649190537423,0.13769178049012426
374,8.753649220128661,0.3273955869188242,0.6580772052320716
375,0.016568726568728653,0.9911521768220164,0.997199331190709
379,0.34727306284187653,0.767296036894213,0.9117439691716148
380,-0.7065788242308035,0.6477012080797792,0.8616272909734493
391,-21.40176045060733,0.25714383128985874,0.5844297205958225
393,-14.601537984315701,0.002259916739828608,0.050963845274387916
394,6.74332893617822,0.02576774094274289,0.1904766109065057
396,4.569932982580957,0.0002313940571835254,0.012645600774693832
399,-196.39045424286277,0.020601958906304653,0.16802490885784635
400,-3.202421319194131,0.23178883256533558,0.5592661905951233
401,5.15780034043631,0.7683250858786024,0.9120444281451305
402,-1.756125594178977,0.6264137653589835,0.8501857829467595
405,6.6956221084520475,0.04572662725983753,0.2609301151773767
407,-3.389392620589688,0.8410263575962496,0.9415090107450845
408,-5.657065251168673,0.14242760536382676,0.4525200968812977
412,-0.4068144275231844,0.8800920305004964,0.9588546321823657
416,-6.67363742916929,0.08621686161715776,0.3566574587914033
417,-4.2417797582272065,0.004306946593859163,0.07312042890753641
418,0.07357850123836984,0.9656086163926387,0.9886071383493203
420,-8.838452988618304,0.2163649761728955,0.5421434325992197
421,-1.6231273403512758,0.521371047506857,0.7908221179999725
422,-3.767624873654744,0.05513285783033041,0.2802159306385449
423,-3.066085645469887,0.4188766316460725,0.725496074447537
424,1.6082049556176439,0.10823266805521461,0.39375023602011266
425,20.132668734080042,0.4563815711836463,0.7524617536780357
426,-5.197940077305924,0.4364507861538939,0.740636593988823
430,-2.172496984488061,0.09080116577161225,0.3654991011462693
432,20.988957228070273,0.200055515789897,0.5243524306208319
433,-1.3037462757433915,0.3957967544943237,0.7099329067496266
434,-1.615261092332674,0.43999187108883064,0.7428457482007932
435,-1.6970002173160799,0.7560557117530138,0.9076278491527294
438,-4.59253310428755,0.041235238973246165,0.2477754688544896
441,13.613933277287984,0.0984577263813072,0.37690205426832013
444,5.612680890123982,0.1283322887554723,0.4295371749426527
445,-4.506613528861063,0.515819732938352,0.7878885743965601
447,-7.310494206532011,0.08072743025426529,0.34344953465074984
448,-1.0472144126219387,0.8234631556058813,0.9345086228396683
449,116.00324908134107,0.06930521514403613,0.3199063784114664
451,12.135460145082586,0.3046814461876904,0.6350640277303001
452,-1.5755497421323401,0.9420747068703959,0.9826259937842181
456,-17.229061128733598,0.1949591386838562,0.5185577029292792
457,1.4183738558731516,0.826632077846023,0.9358840466212133
459,-11.32892624337484,0.6167743411710125,0.8442028322390074
462,-2.2002548705138167,0.09172418406164905,0.3664562252238882
463,-3.016874803593459,0.8039238496744617,0.9247563272163325
465,-9.861535606350568,0.7498559191022122,0.9055114945674617
466,-2.599171856274591,0.47465516114911044,0.7620209912414571
467,27.095819993859735,0.14160935998044738,0.4515456891710432
468,6.57948629000278,0.3664804460862424,0.689926854374578
469,5.866917902104419,0.24744927704092287,0.5742878912601951
470,-11.345479696845839,0.0021270476158668163,0.048700934250748784
472,-30.012565515068292,0.008784250266050913,0.11128203340426936
473,0.30771044806303394,0.805409939022108,0.925430358112112
477,-1.1044748798168396,0.49432140167444505,0.7742645050913326
479,1.7408946670231547,0.5290532814822437,0.7930376321659
480,-3.663773420928564,0.6113075062363498,0.839944815414122
483,12.482523625386367,0.0011640625284153495,0.03500135000098683
484,-3.9348665084170573,0.2002738977619281,0.524650340288158
485,1.6363484980600425,0.2655270832880399,0.593505705632594
487,10.661005514244389,0.010285665462374327,0.12089290002636828
488,-17.202475093359162,0.44111285197846684,0.7436419573400626
489,-10.956676014950194,0.0473637677375746,0.2632172910640279
491,-3.9067434978422746,0.5168640468711494,0.7878885743965601
493,-0.9420001215191356,0.5985059363847289,0.8319743679377025
494,-3.8161043736772644,0.29557611526897676,0.6269060552461272
495,1.1883183600857914,0.7504074938817156,0.9060314314936952
496,11.632266746027314,0.011683746497047483,0.12864148532852132
498,1.6956280861571595,0.5263619676081397,0.7924536600607563
499,-0.3940196706701862,0.7826580636036761,0.9177016827033239
502,-11.454854552547598,0.09733778715624183,0.37538958665656613
504,15.489735355637482,0.4488965303295833,0.7484751586553555
505,-1.3045197125690997,0.8148492720052309,0.9299964176071897
507,396.1175946252728,0.019792714253155052,0.16392483585549986
508,3.2418625900870612,0.6398274824769086,0.8581132082369145
510,-5.3340839773729325,0.07864670206631477,0.3415474816534215
511,0.010977129641887018,0.9981101084908981,0.9995787028185331
514,-3.369412169748287,0.12172478079038983,0.4188205118463459
518,-1.9567414240438543,0.44197887769498134,0.7442196851722824
519,-4.167112221126822,0.21209768372111637,0.538062910329425
522,-6.145374317397085,0.08294184775793041,0.34906442617404443
523,0.07546020477861815,0.9765346803591748,0.9916400826094541
524,-1.6011131734053077,0.705488784394863,0.8890749922175288
528,-0.986492898247691,0.7155970700420482,0.8932436251091722
532,0.7859323711731865,0.7172259871462843,0.8935729133877466
533,0.36298435440147725,0.8076204389132429,0.9266903028572336
534,-16.450587497231,0.01781610734004674,0.15615480975255577
535,6.178022529804044,0.027719577872739612,0.19777698390141243
536,-2.237433621806097,0.472951019508851,0.7605206793519689
537,-2.626455697308111,0.03697157313538039,0.23261022526436384
538,2.7399784333273134,0.647982017102566,0.8616272909734493
541,1.3653619855073653,0.6595551166714773,0.8680065316434084
543,-5.698739874460935,0.05318066233127003,0.27574784263076246
544,47.53674916103927,4.544082114097504e-05,0.005665570318311996
546,-7.118543321247413,0.2521150993139883,0.5813322293082324
549,-0.19025232592191443,0.9800012681006217,0.9927302792950013
552,-3.8147186668865958,0.23466884716571398,0.5620491550638838
559,-4.5190450179849115,0.7314791839521395,0.8996163190055998
563,-0.5368537678674781,0.7122669075342996,0.891486942422667
567,9.709444038905756,0.001286381577108635,0.03718586435448784
569,-13.700060176399013,0.3471978861665975,0.6758893847450118
571,-0.2733409206851739,0.9090067519903584,0.9730616579182957
574,1.9783692843972014,0.1990726585964312,0.5230422528617058
576,1.8290938443041795,0.3610152470967235,0.6863690083832323
578,-1.44976796636899,0.8056684319135548,0.9254433184622253
582,-2.920979133592464,0.12634081791042678,0.4263440916463181
583,1.5269215484787977,0.4840099587787544,0.766938108227838
584,14.384418397157235,0.008983161810159712,0.11246978674358823
585,5.649668849600424,0.003995859169290357,0.0705755984484167
591,-4.566522995511147,0.1336379172075848,0.4390289978644965
592,-6.017331636334195,0.1334848529812072,0.43871865420118455
594,3.202561153671951,0.8554762685461801,0.9470921999503201
598,-0.30517450736531504,0.8127035876437168,0.9287936392206974
599,-3.451483477730065,0.47733089023003983,0.7639539066165687
600,-1.972026628440001,0.34615719219609276,0.6745650437199757
603,-4.232259491269112,0.921782581200708,0.9777354172590056
605,0.5985304712644567,0.7449172532845778,0.904147146305272
606,1.500276967102961,0.8336481388927268,0.9392812063039647
612,0.4866076859054643,0.708097849171041,0.8898988775331759
614,-9.215816034810983,0.23687795063157513,0.5635812533131541
615,-10.516888305373364,0.0019136965506767257,0.046485530613702496
616,-11.613532967981497,0.04909325708257489,0.26743282365517546
617,-2.1900293248701566,0.8454915988742409,0.9433972579391119
619,-4.451422221188729,0.11125222147996366,0.40071413315450477
620,1.761177066680288,0.3985192704141082,0.7124435954131871
625,1.5315101482254945,0.5667310653350379,0.8133248008747229
628,-8.207282996096083,0.3080877071677613,0.6382547491878884
629,-0.07265606796617718,0.9698358760625894,0.9897740300699124
631,0.68941889944713,0.9549650003045035,0.9852312191373594
633,3.513972178535279,0.02421570311471826,0.18511010705822187
634,1.5867905064478478,0.10006839719576754,0.3788988324410165
637,-7.622789702265164,0.03985566936021697,0.2420108649634586
639,2.2544079840147866,0.5317738286413474,0.7946887535005523
641,-1.5079605219965748,0.42576009207534193,0.7304458774903954
643,-5.841164629026272,0.031285077218298846,0.21371475650857982
644,-4.826280462254902,0.28326415791997267,0.612239824003128
646,6.563661793670885,0.38378235900031377,0.7017322695589846
647,3.334190899097872,0.4429304330964593,0.7442196851722824
652,2.4091672575659953,0.5928885300693629,0.8289367739737292
653,-2.070461479742849,0.6650826602915576,0.8712201868583105
661,-1.1689192170741118,0.25770504078503786,0.5849014676841061
662,-9.895086703416693,0.016369373902929904,0.15000918287789006
663,8.416856725664985,0.0043491869615873025,0.07338438745275869
665,49.72507336269371,0.16489518837793304,0.48221158413125104
667,0.7362135690317417,0.5549650791210363,0.8045733429152641
668,0.5926662621228258,0.5551244454571764,0.8045733429152641
670,1.1031796979704724,0.27897015882396187,0.6084036059175656
672,3.1603986636917614,0.6460449263825885,0.8610575679928922
675,1.8844858154018298,0.3608389765086374,0.6862081323647874
676,0.3087511718411321,0.945591258234463,0.9828740455923122
681,-0.2804074735437476,0.9302648592407362,0.9793260038586228
684,2.925051461982251,0.49383181139581755,0.7741454715076395
685,-32.965026749282245,0.002595572549444294,0.055364819594556774
689,-1.5387898282035661,0.4846052017958742,0.7671142042131722
690,34.969437150577704,0.25577838931249747,0.5838724986666968
691,116.81205226315551,0.508929287618275,0.7833066129045884
693,-3.5483500033765485,0.1874950080698925,0.5099074193313785
696,3.8004621409408035,0.1993623829631614,0.5231134604849921
697,5.712139446445796,0.540790901018974,0.7991406370740101
698,-0.9459715300964104,0.571215181011059,0.8159412928108593
699,0.9253561023690334,0.23674704958971238,0.5635812533131541
700,-0.10795697578452446,0.9594229128493876,0.9864322093522885
703,-14.341635665400185,0.0006995283136757702,0.026186842422452457
705,1.3571944784078593,0.5847482670265576,0.822715844296615
706,-1.2485701544228767,0.47844615201917373,0.7642684745396957
708,2.436443102201541,0.1282503887010777,0.4295371749426527
712,4.342635583538985,0.009594261916880288,0.11737293949621358
714,-1.063476626219329,0.8573637385323695,0.9481741786430432
715,3.1252734854726794,0.18340462181224054,0.5043717401258399
716,-0.623724861127338,0.8865343926857637,0.9616753112196919
717,3.3575315297570105,0.32838411492396136,0.6586666593203888
719,-10.567918840802136,0.17493570249968782,0.49674757303308714
720,-11.18114104753047,0.07975917358542678,0.3429550600330123
722,1.1458694613196427,0.6370858380995352,0.8562165880651085
725,-1.4016345367396983,0.5519816694779784,0.8037119329797014
727,1.6027233872157403,0.45678844029957855,0.7527360377944159
728,12.775169421231821,0.18946071307980314,0.5126463168877796
734,-3.2334935747751405,0.4907317561145532,0.7709370927231497
735,-1.8394853119926375,0.4915673611510132,0.771560983617944
737,-18.82430237393249,0.007179283196906652,0.10009551824067059
738,-3.149322715025086,0.8625613980628347,0.9508240852909958
740,-0.38698918617099887,0.9171634427679278,0.9760065560711599
741,-1.1483452414200537,0.6265736512686999,0.8501857829467595
742,5.135137681472777,0.8389895347855284,0.9412093901242345
743,7.694544217047957,0.7095214981172298,0.891007624354864
745,-1.4998100789991762,0.7813747774551438,0.9173832458533263
746,-42.98982702828933,0.08465978943862167,0.3532744302810937
747,-4.580580621910887,0.7855989254451035,0.9183174670552876
750,0.9787337704867696,0.9404796559566857,0.9817862777673878
751,-2.7369847563828262,0.39414714056464406,0.7098748884440509
752,-2.83395918570221,0.18608545224883224,0.5073201867091894
755,-8.174996299814286,0.14004266293355358,0.4493557390944834
759,-4.5224038095841905,0.1041103437736037,0.3874125963384547
760,-8.465248641870955,0.013864825694529547,0.13769178049012426
762,3.383949196109487,0.44265209237801506,0.7442196851722824
766,-0.5891732546964259,0.8759223505771587,0.9567779702472657
770,25.230618766154066,0.13772373907361263,0.44824240859719316
771,-2.99128016548619,0.4491080064997194,0.7484751586553555
772,-3.0195531134610376,0.1941531147075863,0.5180299731822811
774,-3.8376284637901605,0.234228179400285,0.5615326222125949
775,-2.0275312012126165,0.4650091595949438,0.7572249014341862
776,-1.5563844810254062,0.3942379839923018,0.7098748884440509
777,-6.771947221087805,0.3652419955568049,0.6898803006610141
780,4.483359589890314,0.7310595770021363,0.8996163190055998
784,-27.058983811121102,0.004121620037012961,0.07110269404865446
785,-10.658259745796947,0.03863737424688752,0.23789310936385433
786,8.853394906623471,0.8538659321524933,0.9470312452653982
787,-12.602153844616577,0.4883910444252164,0.7695164312756181
792,-10.113761687171504,0.24139066756996075,0.5678881260327462
793,-6.478351994793115,0.3273723536937143,0.6580772052320716
795,-4.9223954038428435,0.37588599931887146,0.6970054417141768
796,2.9309227561683144,0.12227496683261765,0.4197490493699259
800,-10.09493172148333,0.00797561868736425,0.10778602366840456
802,-1.516920935399451,0.9705991370519743,0.9897740300699124
804,-0.3537626192053912,0.856879284464383,0.9481741786430432
805,6.883491656422807,0.3883151245713373,0.7061732663749337
808,4.209350538985075,0.4869276127867558,0.7687985376817709
809,-0.7543073435088319,0.9502817596117344,0.9842969502737885
812,0.12568060704521722,0.9239021535869372,0.9780833036022926
814,4.009055404537542,0.28064761206854943,0.6099803781809914
817,-1.8721228639521488,0.6012182620940104,0.833732381607308
818,-5.882624751941205,0.0032772638430374093,0.06259406732862521
819,4.12841824500598,0.4653532893657395,0.7572249014341862
821,17.42669316522972,0.1332821727176994,0.4386301657746881
827,-0.12364601743651421,0.9653067553107679,0.9886071383493203
829,-5.273378255264145,0.194266287767233,0.5180299731822811
830,-21.656964800616905,0.11619518150006132,0.4114640387012095
831,-8.050572847402307,0.04573474517602275,0.2609301151773767
834,2.6862239864890727,0.8038489466420102,0.9247563272163325
837,1.638846279138364,0.8584564717777339,0.9485335897579537
839,-3.031294620749169,0.39986429553342684,0.7133152205524819
840,-2.6259752791400963,0.4867279418193672,0.7687985376817709
841,3.825746368987481,0.5960450312972776,0.831083553442659
842,7.872188176671517,0.044201902418205,0.2583447645629202
843,-4.118372654975328,0.31616325242873755,0.6465758729674838
844,3.772684869578743,0.18599781543938465,0.5073098885955093
846,-28.173329578273027,0.5308262209094863,0.7939064953953904
848,-5.195193915003657,0.5786881201612563,0.8196439568004779
850,50.92251414254585,0.8667652332878477,0.9530508915742709
851,-0.6248662721271103,0.6461191362090938,0.8610575679928922
852,4.385893894069752,0.0011480378153305541,0.034799024791011574
853,-12.0918274534541,0.20885889600687138,0.5358898404398376
855,-0.6559952352405665,0.8788476058163505,0.9583355701641445
859,4.664985863570534,0.13247256361927057,0.43711859136953674
861,0.8680815702755798,0.45840865945815745,0.7534809293881942
862,7.358651302569633,0.18634039180583292,0.5073201867091894
863,-31.09030251241879,0.012882908206217056,0.13448528671605012
866,1.185239736829784,0.36862898997590865,0.6908448680724977
870,-78.05058573222439,0.02215050254754324,0.17530741286834697
877,-2.5272929600393486,0.4418772281626048,0.7442196851722824
878,-6.086399465720451,0.5504395737278778,0.8034581701362137
879,-4.462818026264489,0.7823677405993561,0.9177016827033239
880,-4.84303919009929,0.06301355793772861,0.301832553147568
881,17.524599477353444,0.010922094776535681,0.12541982146000408
882,0.44025601846422824,0.6202786483487746,0.846430490900421
883,-7.2953639085617175,0.07458892008328188,0.33139565629442574
884,28.35830671679768,0.0026919395539212456,0.0562160118394096
885,-21.358937870385127,0.1113487834617547,0.40071413315450477
886,-1.9602457672283955,0.46443910185613047,0.7572249014341862
889,29.031572155686696,0.6715746372463978,0.8738416815865243
890,4.84452834688156,0.10156242989433532,0.3826864180266173
892,-1.5680068598138948,0.41525532705573487,0.7231953090640352
893,-7.764422258687285,0.33724377976606923,0.665860806726941
898,13.74100402418739,0.362331279282449,0.6872197266319247
900,1.8079319414899726,0.5355211180177266,0.7974237491246459
903,-4.923435387079996,0.19049535104703513,0.5135897347098135
904,1.680189881029869,0.9773498135965821,0.9919463349559697
905,-0.2284412460573706,0.9289608941728182,0.9791820659822456
907,1.217911542999849,0.1394755134672448,0.4493557390944834
908,-0.4553822354154426,0.8545132381042871,0.9470312452653982
910,0.24416367168591613,0.9328917199379663,0.9794643538319384
911,2.347329529820697,0.25863287640434285,0.585718192873356
913,-8.040863922118158,0.009979176953405566,0.1191122105399126
914,3.14238854712801,0.22052317526035187,0.5460406679179931
915,-2.816707588608735,0.1557518728695973,0.470469287995966
919,270.4911734659541,0.21034975461987981,0.5372499228941608
922,-21.22596899886622,0.12106106480679253,0.41755026530557265
923,-3.782993739720028,0.15832090471961938,0.474215100093354
924,-4.936746421073221,0.5065075088881846,0.7826108867637486
926,-0.436427316400132,0.8395079881460716,0.9412093901242345
927,0.4210503975176265,0.9375145553659529,0.9808291785201386
928,-4.306214607523637,0.3566469604299367,0.6821811181168722
930,-6.111034598415922,0.03734893830622536,0.2338194608626193
931,-3.314857797516102,0.18026077271716015,0.5017146488228171
932,0.7992054841829126,0.33517847149890034,0.6647632360562297
934,-4.577811481412446,0.07850770031418458,0.3413398096703252
938,-1.4787484532146067,0.210620751934445,0.5372499228941608
939,-12.383969873696861,0.2350937099527502,0.5622846755434205
940,-1.2724427119514208,0.5090298798619337,0.7833066129045884
941,-15.505234755226146,0.033342360179858054,0.22091526607663473
944,-0.6179149319214892,0.8101016663443897,0.9278309891265789
945,-4.9378671000503385,0.2702836200247614,0.5994115708309801
946,6.651602833410213,0.027777493301660263,0.1978782990956521
947,2.3004084013126334,0.2483687557529993,0.5757080106262247
948,-4.775672621946142,0.31475694237410246,0.6453991761281461
949,15.175000092544206,0.7900305687904627,0.9201434811082562
951,-4.37484505281354,0.04250511819870399,0.25229916932563945
953,5.057248750659843,0.03556455875124439,0.2287558860571879
955,0.857825230207699,0.7054860951769863,0.8890749922175288
956,-5.387135582261564,0.13420184756361353,0.4399164766675896
957,-1.6947948894332638,0.4710879888657402,0.7600045471923484
958,-2.392916336991997,0.43092824470931257,0.7361076358974729
963,-18.015331390391665,0.283670536361564,0.6129412137774977
964,5.578560426545457,0.10136017256914626,0.38230912444594356
969,-24.553061174550784,0.692430889004467,0.8826819203709054
970,2.4996407098068762,0.13897407022309866,0.4493557390944834
971,-0.6442210032067326,0.6809545984310322,0.8776916908845107
974,0.4256766591866546,0.6299593342583114,0.8513547898180465
978,-1.4383455009462467,0.23140095568253455,0.5591087529263757
