"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061695","transferase complex, transferring phosphorus-containing groups","27/776","308/19894",0.0876623376623377,2.2473641049672,4.44483351561873,8.02503460864232e-05,0.0386828946193235,0.0378156652874364,"CISH/CCNT1/CDK4/POLR1G/IKBKB/ATXN7/SOCS3/PYCARD/TAF11/MCM3/PRKAB1/TAF7L/NRBF2/CCNJ/SOCS2/PIK3R1/TBPL1/CDK5/DBF4/PFKL/PRIM1/GTF2H5/SOCS4/SKIC8/PRIM2/POLR2L/STRADB",27
"GO:0005741","mitochondrial outer membrane","21/776","219/19894",0.0958904109589041,2.45830391187685,4.37192296592649,0.000141436543397892,0.0386828946193235,0.0378156652874364,"CISD1/CNP/CPT1B/MIEF1/MOAP1/MTX3/RSAD2/BID/HK1/RAC2/MTCH2/CYB5B/RHOT2/CYB5A/MUL1/HADHB/SLC11A2/ABCB6/MTCH1/TRAF3IP3/VDAC1",21
"GO:0031968","organelle outer membrane","22/776","248/19894",0.0887096774193548,2.27421433322248,4.06809447232276,0.000302065920333246,0.046188207096827,0.0451527166461813,"CISD1/CNP/CPT1B/MIEF1/MOAP1/DHCR7/MTX3/RSAD2/BID/HK1/RAC2/MTCH2/CYB5B/RHOT2/CYB5A/MUL1/HADHB/SLC11A2/ABCB6/MTCH1/TRAF3IP3/VDAC1",22
"GO:0019867","outer membrane","22/776","250/19894",0.088,2.2560206185567,4.02635055059299,0.000337756541841514,0.046188207096827,0.0451527166461813,"CISD1/CNP/CPT1B/MIEF1/MOAP1/DHCR7/MTX3/RSAD2/BID/HK1/RAC2/MTCH2/CYB5B/RHOT2/CYB5A/MUL1/HADHB/SLC11A2/ABCB6/MTCH1/TRAF3IP3/VDAC1",22
"GO:0005942","phosphatidylinositol 3-kinase complex","6/776","30/19894",0.2,5.12731958762887,4.55779876066164,0.000919415413412569,0.100584046227335,0.0983290589502284,"CISH/SOCS3/NRBF2/SOCS2/PIK3R1/SOCS4",6
"GO:0005770","late endosome","24/776","314/19894",0.0764331210191083,1.95948519272441,3.45268160100151,0.00138797448039335,0.12653700679586,0.123700181761372,"ZMPSTE24/MR1/SLC39A14/MON1A/VPS18/GIMAP5/CXCR4/MAP2K1/GRN/M6PR/LAMTOR2/VPS37B/AP5M1/TSG101/MVB12B/IL12A/DYNC1LI2/EXOC8/NDFIP2/SLC11A2/WDR48/ABCB6/ATP13A3/IRGM",24
"GO:0000791","euchromatin","8/776","61/19894",0.131147540983607,3.36217677877303,3.7225700659871,0.0024464075743092,0.191169277592447,0.186883465826928,"ALKBH1/EXOSC5/NSMF/H1-3/SKIC3/SKIC8/CBX2/H3-5",8
"GO:0000177","cytoplasmic exosome (RNase complex)","4/776","16/19894",0.25,6.40914948453608,4.3607622057848,0.00287228142340774,0.196392242325504,0.191989337248833,"EXOSC5/SUPV3L1/DIS3/GTPBP1",4
